Subject,Avg_PSNR,StdDev_PSNR,Avg_MAE,StdDev_MAE,Avg_SSIM,StdDev_SSIM
,18.150032529903495,0.8726568703332964,151.98698230743406,16.474210678551056,0.3611175584612171,0.019987544015248083
